   Frequency       O5aStrain        O5bStrain       O5cStrain
   2.6041100e+03   8.5027279e-24   7.3765311e-24   6.6428248e-24
   2.6065200e+03   8.5482770e-24   7.3941274e-24   6.6507754e-24
   2.6089300e+03   8.5091714e-24   7.3872976e-24   6.6543841e-24
   2.6113400e+03   8.4865611e-24   7.3852531e-24   6.6588455e-24
   2.6137500e+03   8.6044578e-24   7.4237211e-24   6.6705067e-24
   2.6161600e+03   8.5957834e-24   7.4256532e-24   6.6756721e-24
   2.6185800e+03   8.6995132e-24   7.4602388e-24   6.6866769e-24
   2.6210000e+03   8.8267350e-24   7.5019319e-24   6.6989697e-24
   2.6234200e+03   8.8082172e-24   7.5009195e-24   6.7036231e-24
   2.6258400e+03   8.7540674e-24   7.4894965e-24   6.7064166e-24
   2.6282700e+03   8.7151634e-24   7.4826134e-24   6.7100463e-24
   2.6307000e+03   8.5297305e-24   7.4335035e-24   6.7061737e-24
   2.6331300e+03   8.5448677e-24   7.4423495e-24   6.7126098e-24
   2.6355600e+03   8.6122560e-24   7.4662342e-24   6.7217168e-24
   2.6379900e+03   8.6629518e-24   7.4853657e-24   6.7299834e-24
   2.6404300e+03   8.6321701e-24   7.4809791e-24   6.7340876e-24
   2.6428700e+03   8.7161266e-24   7.5097722e-24   6.7440954e-24
   2.6453100e+03   8.6430716e-24   7.4931437e-24   6.7460206e-24
   2.6477500e+03   8.6546349e-24   7.5009892e-24   6.7523007e-24
   2.6502000e+03   8.5923447e-24   7.4876051e-24   6.7548316e-24
   2.6526500e+03   8.6010708e-24   7.4946497e-24   6.7609896e-24
   2.6551000e+03   8.6320120e-24   7.5080742e-24   6.7682798e-24
   2.6575500e+03   8.6285249e-24   7.5116106e-24   6.7738157e-24
   2.6600000e+03   8.6341637e-24   7.5177694e-24   6.7798171e-24
   2.6624600e+03   8.7397405e-24   7.5527476e-24   6.7909593e-24
   2.6649200e+03   8.7422233e-24   7.5580078e-24   6.7968209e-24
   2.6673800e+03   8.6771403e-24   7.5437892e-24   6.7992212e-24
   2.6698500e+03   8.8045030e-24   7.5851450e-24   6.8115228e-24
   2.6723100e+03   8.7978001e-24   7.5877372e-24   6.8169094e-24
   2.6747800e+03   8.7363673e-24   7.5745387e-24   6.8195079e-24
   2.6772500e+03   8.7852358e-24   7.5932165e-24   6.8277765e-24
   2.6797200e+03   8.8084079e-24   7.6044828e-24   6.8347281e-24
   2.6822000e+03   8.7674883e-24   7.5972368e-24   6.8384064e-24
   2.6846800e+03   8.7713666e-24   7.6029419e-24   6.8443888e-24
   2.6871600e+03   8.8113598e-24   7.6190749e-24   6.8522256e-24
   2.6896400e+03   8.8055433e-24   7.6219767e-24   6.8577096e-24
   2.6921200e+03   8.8475658e-24   7.6387103e-24   6.8656546e-24
   2.6946100e+03   8.8290995e-24   7.6379675e-24   6.8705101e-24
   2.6971000e+03   8.8747103e-24   7.6557652e-24   6.8786653e-24
   2.6995900e+03   8.8705467e-24   7.6591553e-24   6.8842563e-24
   2.7020800e+03   8.9784390e-24   7.6950995e-24   6.8956504e-24
   2.7045800e+03   9.0229351e-24   7.7126914e-24   6.9037967e-24
   2.7070800e+03   9.0909096e-24   7.7372023e-24   6.9131838e-24
   2.7095800e+03   9.1434560e-24   7.7572401e-24   6.9217745e-24
   2.7120800e+03   9.0720919e-24   7.7408523e-24   6.9238405e-24
   2.7145900e+03   8.9430220e-24   7.7078432e-24   6.9229733e-24
   2.7170900e+03   8.9612990e-24   7.7177583e-24   6.9297476e-24
   2.7196000e+03   8.9374677e-24   7.7154808e-24   6.9343703e-24
   2.7221200e+03   8.9351843e-24   7.7194742e-24   6.9401305e-24
   2.7246300e+03   8.9917125e-24   7.7404940e-24   6.9489029e-24
   2.7271500e+03   9.1098698e-24   7.7795843e-24   6.9609274e-24
   2.7296700e+03   9.0336053e-24   7.7619617e-24   6.9628259e-24
   2.7321900e+03   8.9482402e-24   7.7418605e-24   6.9642949e-24
   2.7347100e+03   8.9009277e-24   7.7328818e-24   6.9677514e-24
   2.7372400e+03   8.8593400e-24   7.7256288e-24   6.9715388e-24
   2.7397700e+03   8.8093913e-24   7.7160423e-24   6.9749171e-24
   2.7423000e+03   8.8114826e-24   7.7213464e-24   6.9809337e-24
   2.7448300e+03   8.8943747e-24   7.7497643e-24   6.9910452e-24
   2.7473600e+03   8.9162061e-24   7.7607254e-24   6.9980651e-24
   2.7499000e+03   8.9913068e-24   7.7870557e-24   7.0078358e-24
   2.7524400e+03   9.0436088e-24   7.8068740e-24   7.0164538e-24
   2.7549900e+03   9.0900340e-24   7.8250453e-24   7.0248014e-24
   2.7575300e+03   9.1395336e-24   7.8441246e-24   7.0332934e-24
   2.7600800e+03   9.0686117e-24   7.8282295e-24   7.0355707e-24
   2.7626300e+03   9.0779987e-24   7.8356593e-24   7.0420055e-24
   2.7651800e+03   9.0582375e-24   7.8346552e-24   7.0469395e-24
   2.7677300e+03   9.0702006e-24   7.8428294e-24   7.0535070e-24
   2.7702900e+03   9.0384573e-24   7.8384028e-24   7.0578542e-24
   2.7728500e+03   9.0483724e-24   7.8460024e-24   7.0643398e-24
   2.7754100e+03   9.0043444e-24   7.8380789e-24   7.0680690e-24
   2.7779700e+03   8.9714992e-24   7.8334141e-24   7.0723800e-24
   2.7805400e+03   8.9678043e-24   7.8371339e-24   7.0781985e-24
   2.7831100e+03   8.9258309e-24   7.8299322e-24   7.0820842e-24
   2.7856800e+03   8.9959764e-24   7.8547517e-24   7.0916393e-24
   2.7882500e+03   9.0371847e-24   7.8713390e-24   7.0997394e-24
   2.7908300e+03   9.1032606e-24   7.8951299e-24   7.1091408e-24
   2.7934000e+03   9.0312486e-24   7.8792014e-24   7.1114719e-24
   2.7959800e+03   9.1115222e-24   7.9070531e-24   7.1215930e-24
   2.7985700e+03   9.1666042e-24   7.9277444e-24   7.1304678e-24
   2.8011500e+03   9.2262885e-24   7.9497983e-24   7.1395687e-24
   2.8037400e+03   9.2716498e-24   7.9677569e-24   7.1479633e-24
   2.8063300e+03   9.4152559e-24   8.0144990e-24   7.1615066e-24
   2.8089200e+03   9.4183954e-24   8.0201748e-24   7.1677108e-24
   2.8115200e+03   9.3747038e-24   8.0121484e-24   7.1714843e-24
   2.8141100e+03   9.3828668e-24   8.0193000e-24   7.1779531e-24
   2.8167100e+03   9.3092860e-24   8.0026286e-24   7.1801888e-24
   2.8193100e+03   9.3248801e-24   8.0119610e-24   7.1870670e-24
   2.8219200e+03   9.2895675e-24   8.0065202e-24   7.1913319e-24
   2.8245200e+03   9.2199081e-24   7.9911814e-24   7.1938197e-24
   2.8271300e+03   9.2225242e-24   7.9967720e-24   7.2000522e-24
   2.8297500e+03   9.2616669e-24   8.0129230e-24   7.2081823e-24
   2.8323600e+03   9.2930502e-24   8.0268287e-24   7.2158943e-24
   2.8349800e+03   9.7533302e-24   8.1669751e-24   7.2462516e-24
   2.8375900e+03   9.8376989e-24   8.1969698e-24   7.2568855e-24
   2.8402200e+03   9.7149800e-24   8.1650917e-24   7.2563956e-24
   2.8428400e+03   9.8055278e-24   8.1968691e-24   7.2673649e-24
   2.8454600e+03   9.8494287e-24   8.2147740e-24   7.2758371e-24
   2.8480900e+03   9.4025438e-24   8.0876547e-24   7.2582910e-24
   2.8507200e+03   9.5156313e-24   8.1254898e-24   7.2703211e-24
   2.8533600e+03   9.7202539e-24   8.1906384e-24   7.2872930e-24
   2.8559900e+03   9.8715289e-24   8.2405228e-24   7.3015451e-24
   2.8586300e+03   1.0031198e-23   8.2933572e-24   7.3163836e-24
   2.8612700e+03   1.0365024e-23   8.4000680e-24   7.3410967e-24
   2.8639100e+03   1.0857847e-23   8.5589233e-24   7.3756376e-24
   2.8665600e+03   1.3370907e-23   9.4104657e-24   7.5449289e-24
   2.8692100e+03   1.5433439e-23   1.0172956e-23   7.7066739e-24
   2.8718600e+03   2.0241621e-23   1.2101729e-23   8.1452238e-24
   2.8745100e+03   2.0373192e-23   1.2160083e-23   8.1638879e-24
   2.8771700e+03   2.0576460e-23   1.2248623e-23   8.1898161e-24
   2.8798200e+03   1.7166653e-23   1.0859769e-23   7.8750259e-24
   2.8824800e+03   1.5164485e-23   1.0091178e-23   7.7147899e-24
   2.8851500e+03   1.0993777e-23   8.6393286e-24   7.4327463e-24
   2.8878100e+03   1.0717085e-23   8.5566767e-24   7.4227248e-24
   2.8904800e+03   1.0064931e-23   8.3611808e-24   7.3923316e-24
   2.8931500e+03   9.8901247e-24   8.3137388e-24   7.3891114e-24
   2.8958200e+03   9.6925684e-24   8.2602745e-24   7.3848654e-24
   2.8984900e+03   9.8386188e-24   8.3082126e-24   7.3988137e-24
   2.9011700e+03   9.8325145e-24   8.3113107e-24   7.4047401e-24
   2.9038500e+03   9.7494490e-24   8.2917322e-24   7.4066009e-24
   2.9065300e+03   9.7403948e-24   8.2939959e-24   7.4123807e-24
   2.9092200e+03   9.5665052e-24   8.2482176e-24   7.4096047e-24
   2.9119100e+03   9.5159934e-24   8.2385825e-24   7.4132933e-24
   2.9146000e+03   9.5252397e-24   8.2462388e-24   7.4200592e-24
   2.9172900e+03   1.2380439e-23   9.1498085e-24   7.5929236e-24
   2.9199800e+03   1.2565556e-23   9.2171487e-24   7.6112220e-24
   2.9226800e+03   1.2763657e-23   9.2894027e-24   7.6305531e-24
   2.9253800e+03   1.2627811e-23   9.2473499e-24   7.6276724e-24
   2.9280800e+03   1.2532528e-23   9.2193837e-24   7.6275553e-24
   2.9307900e+03   9.6154721e-24   8.3023233e-24   7.4625642e-24
   2.9334900e+03   9.5489607e-24   8.2881213e-24   7.4654647e-24
   2.9362000e+03   9.5668437e-24   8.2983039e-24   7.4727210e-24
   2.9389200e+03   9.6609846e-24   8.3305581e-24   7.4839244e-24
   2.9416300e+03   9.6032728e-24   8.3188847e-24   7.4872929e-24
   2.9443500e+03   9.6315207e-24   8.3320858e-24   7.4951070e-24
   2.9470700e+03   9.6198531e-24   8.3337599e-24   7.5008715e-24
   2.9497900e+03   9.5624986e-24   8.3222977e-24   7.5043045e-24
   2.9525100e+03   9.5203109e-24   8.3152623e-24   7.5085280e-24
   2.9552400e+03   9.6117697e-24   8.3465944e-24   7.5195768e-24
   2.9579700e+03   9.6581948e-24   8.3650446e-24   7.5283438e-24
   2.9607000e+03   9.7009723e-24   8.3824677e-24   7.5369303e-24
   2.9634400e+03   9.7085502e-24   8.3897370e-24   7.5437309e-24
   2.9661800e+03   9.7814818e-24   8.4159537e-24   7.5539062e-24
   2.9689100e+03   9.8079890e-24   8.4287064e-24   7.5616647e-24
   2.9716600e+03   9.8102819e-24   8.4344555e-24   7.5682148e-24
   2.9744000e+03   9.8029723e-24   8.4373971e-24   7.5742445e-24
   2.9771500e+03   9.8742336e-24   8.4632197e-24   7.5843756e-24
   2.9799000e+03   9.8539575e-24   8.4623891e-24   7.5897516e-24
   2.9826500e+03   9.7392660e-24   8.4342315e-24   7.5902642e-24
   2.9854100e+03   9.7637245e-24   8.4464153e-24   7.5979804e-24
   2.9881600e+03   9.7122855e-24   8.4366855e-24   7.6017817e-24
   2.9909200e+03   9.8241742e-24   8.4741206e-24   7.6139885e-24
   2.9936900e+03   9.8515345e-24   8.4871832e-24   7.6218832e-24
   2.9964500e+03   9.9261970e-24   8.5139994e-24   7.6322117e-24
   2.9992200e+03   9.9342536e-24   8.5214627e-24   7.6391093e-24
   3.0019900e+03   9.9515179e-24   8.5316105e-24   7.6464862e-24
   3.0047600e+03   9.9372658e-24   8.5325738e-24   7.6522241e-24
   3.0075400e+03   1.0011557e-23   8.5593821e-24   7.6625966e-24
   3.0103200e+03   1.0076540e-23   8.5835395e-24   7.6725008e-24
   3.0131000e+03   1.0053134e-23   8.5817962e-24   7.6777720e-24
   3.0158800e+03   1.0202566e-23   8.6308683e-24   7.6921460e-24
   3.0186700e+03   1.0184571e-23   8.6306732e-24   7.6977103e-24
   3.0214600e+03   1.0202477e-23   8.6410769e-24   7.7051766e-24
   3.0242500e+03   1.0187276e-23   8.6417151e-24   7.7108913e-24
   3.0270400e+03   1.0202042e-23   8.6511909e-24   7.7181914e-24
   3.0298400e+03   1.0152100e-23   8.6416414e-24   7.7221022e-24
   3.0326300e+03   1.0149773e-23   8.6460928e-24   7.7285027e-24
   3.0354400e+03   1.0163791e-23   8.6553793e-24   7.7358090e-24
   3.0382400e+03   1.0188711e-23   8.6678506e-24   7.7436658e-24
   3.0410500e+03   1.0155614e-23   8.6633106e-24   7.7484976e-24
   3.0438500e+03   1.0204765e-23   8.6828883e-24   7.7576263e-24
   3.0466700e+03   1.0283887e-23   8.7113700e-24   7.7683946e-24
   3.0494800e+03   1.0287626e-23   8.7176316e-24   7.7751597e-24
   3.0523000e+03   1.0268505e-23   8.7171754e-24   7.7807404e-24
   3.0551200e+03   1.0241598e-23   8.7144463e-24   7.7859155e-24
   3.0579400e+03   1.0222043e-23   8.7138975e-24   7.7914827e-24
   3.0607600e+03   1.0254722e-23   8.7286804e-24   7.7997945e-24
   3.0635900e+03   1.0186393e-23   8.7138769e-24   7.8028336e-24
   3.0664200e+03   1.0278731e-23   8.7461498e-24   7.8142937e-24
   3.0692500e+03   1.0411671e-23   8.7905585e-24   7.8279429e-24
   3.0720900e+03   1.0471967e-23   8.8136413e-24   7.8377933e-24
   3.0749300e+03   1.0504216e-23   8.8284211e-24   7.8461523e-24
   3.0777700e+03   1.0544289e-23   8.8455419e-24   7.8549339e-24
   3.0806100e+03   1.0470601e-23   8.8288325e-24   7.8576258e-24
   3.0834500e+03   1.0425621e-23   8.8207255e-24   7.8618715e-24
   3.0863000e+03   1.0310345e-23   8.7920368e-24   7.8624559e-24
   3.0891500e+03   1.0370790e-23   8.8150335e-24   7.8723006e-24
   3.0920100e+03   1.0329596e-23   8.8082027e-24   7.8768252e-24
   3.0948600e+03   1.0375484e-23   8.8269205e-24   7.8859038e-24
   3.0977200e+03   1.0381797e-23   8.8340400e-24   7.8929264e-24
   3.1005800e+03   1.0495482e-23   8.8728059e-24   7.9056240e-24
   3.1034500e+03   1.0362604e-23   8.8389629e-24   7.9053250e-24
   3.1063100e+03   1.0381852e-23   8.8498771e-24   7.9130273e-24
   3.1091800e+03   1.0438818e-23   8.8718936e-24   7.9227381e-24
   3.1120500e+03   1.0428747e-23   8.8742153e-24   7.9289223e-24
   3.1149300e+03   1.0368439e-23   8.8618448e-24   7.9324994e-24
   3.1178100e+03   1.0361302e-23   8.8650746e-24   7.9388687e-24
   3.1206900e+03   1.0377437e-23   8.8751077e-24   7.9464539e-24
   3.1235700e+03   1.0382413e-23   8.8818794e-24   7.9534565e-24
   3.1264500e+03   1.0497673e-23   8.9209837e-24   7.9662441e-24
   3.1293400e+03   1.0730880e-23   8.9953621e-24   7.9854152e-24
   3.1322300e+03   1.0902190e-23   9.0519636e-24   8.0014361e-24
   3.1351300e+03   1.1144740e-23   9.1307366e-24   8.0215484e-24
   3.1380200e+03   1.0975016e-23   9.0844362e-24   8.0189250e-24
   3.1409200e+03   1.0914168e-23   9.0713625e-24   8.0223716e-24
   3.1438200e+03   1.0824055e-23   9.0496185e-24   8.0242605e-24
   3.1467300e+03   1.0696534e-23   9.0169640e-24   8.0242214e-24
   3.1496300e+03   1.0542773e-23   8.9769193e-24   8.0228654e-24
   3.1525400e+03   1.0551729e-23   8.9849104e-24   8.0301479e-24
   3.1554500e+03   1.0402363e-23   8.9466501e-24   8.0291678e-24
   3.1583700e+03   1.0487256e-23   8.9767875e-24   8.0404231e-24
   3.1612800e+03   1.0613488e-23   9.0191567e-24   8.0538566e-24
   3.1642100e+03   1.0589959e-23   9.0176380e-24   8.0594768e-24
   3.1671300e+03   1.8254585e-23   1.1691259e-23   8.5970178e-24
   3.1700500e+03   1.8856310e-23   1.1931696e-23   8.6551883e-24
   3.1729800e+03   1.8939540e-23   1.1968685e-23   8.6688490e-24
   3.1759100e+03   1.9217119e-23   1.2082838e-23   8.6996285e-24
   3.1788500e+03   1.9595465e-23   1.2237821e-23   8.7396989e-24
   3.1817800e+03   1.1560758e-23   9.3423418e-24   8.1535412e-24
   3.1847200e+03   1.1748881e-23   9.4060579e-24   8.1711238e-24
   3.1876600e+03   1.1930987e-23   9.4683890e-24   8.1884972e-24
   3.1906100e+03   1.2022886e-23   9.5026077e-24   8.2007169e-24
   3.1935500e+03   1.2273362e-23   9.5874680e-24   8.2223552e-24
   3.1965000e+03   1.2542190e-23   9.6791703e-24   8.2453865e-24
   3.1994600e+03   1.2616649e-23   9.7084554e-24   8.2567698e-24
   3.2024100e+03   1.2509892e-23   9.6789821e-24   8.2570933e-24
   3.2053700e+03   1.2436721e-23   9.6605373e-24   8.2595220e-24
   3.2083300e+03   1.2195635e-23   9.5885912e-24   8.2519937e-24
   3.2112900e+03   1.1905659e-23   9.5022997e-24   8.2419167e-24
   3.2142600e+03   1.1654751e-23   9.4295320e-24   8.2344741e-24
   3.2172300e+03   1.1603892e-23   9.4191660e-24   8.2385184e-24
   3.2202000e+03   1.1362324e-23   9.3506228e-24   8.2319692e-24
   3.2231800e+03   1.1745229e-23   9.4734903e-24   8.2603738e-24
   3.2261500e+03   1.1812193e-23   9.4995801e-24   8.2711026e-24
   3.2291300e+03   1.1694435e-23   9.4684241e-24   8.2713462e-24
   3.2321200e+03   1.1537301e-23   9.4254935e-24   8.2694859e-24
   3.2351000e+03   1.1401371e-23   9.3894442e-24   8.2688962e-24
   3.2380900e+03   1.1031450e-23   9.2837901e-24   8.2557965e-24
   3.2410800e+03   1.0988311e-23   9.2764790e-24   8.2604936e-24
   3.2440700e+03   1.0870496e-23   9.2472221e-24   8.2612605e-24
   3.2470700e+03   1.0803205e-23   9.2330286e-24   8.2647605e-24
   3.2500700e+03   1.0831418e-23   9.2468276e-24   8.2732684e-24
   3.2530700e+03   1.0845315e-23   9.2564375e-24   8.2810276e-24
   3.2560800e+03   1.0950785e-23   9.2929701e-24   8.2936282e-24
   3.2590800e+03   1.1091994e-23   9.3402436e-24   8.3081521e-24
   3.2620900e+03   1.1159452e-23   9.3658180e-24   8.3188070e-24
   3.2651100e+03   1.1171110e-23   9.3748180e-24   8.3264987e-24
   3.2681200e+03   1.1182380e-23   9.3836840e-24   8.3341463e-24
   3.2711400e+03   1.1133957e-23   9.3748143e-24   8.3386215e-24
   3.2741600e+03   1.1128012e-23   9.3785887e-24   8.3453738e-24
   3.2771900e+03   1.1041069e-23   9.3584387e-24   8.3478510e-24
   3.2802200e+03   1.1192059e-23   9.4087210e-24   8.3629815e-24
   3.2832500e+03   1.1292779e-23   9.4442953e-24   8.3754834e-24
   3.2862800e+03   1.1298787e-23   9.4516269e-24   8.3828955e-24
   3.2893100e+03   1.1233204e-23   9.4376125e-24   8.3864610e-24
   3.2923500e+03   1.1258186e-23   9.4506165e-24   8.3949155e-24
   3.2953900e+03   1.1045703e-23   9.3933274e-24   8.3907422e-24
   3.2984400e+03   1.0943045e-23   9.3688828e-24   8.3925136e-24
   3.3014800e+03   1.0928392e-23   9.3702345e-24   8.3988813e-24
   3.3045300e+03   1.0977532e-23   9.3902237e-24   8.4085976e-24
   3.3075900e+03   1.1015325e-23   9.4069355e-24   8.4177501e-24
   3.3106400e+03   1.1096018e-23   9.4362379e-24   8.4291377e-24
   3.3137000e+03   1.1116078e-23   9.4477786e-24   8.4373674e-24
   3.3167600e+03   1.1285855e-23   9.5035781e-24   8.4535437e-24
   3.3198200e+03   1.2451447e-23   9.8661919e-24   8.5258627e-24
   3.3228900e+03   1.2542577e-23   9.9004223e-24   8.5383351e-24
   3.3259600e+03   1.2488538e-23   9.8887558e-24   8.5423005e-24
   3.3290300e+03   1.3683282e-23   1.0281636e-23   8.6222733e-24
   3.3321100e+03   1.3966236e-23   1.0381511e-23   8.6474854e-24
   3.3351800e+03   1.2976170e-23   1.0060551e-23   8.5926828e-24
   3.3382700e+03   1.3329236e-23   1.0180617e-23   8.6214149e-24
   3.3413500e+03   1.5063703e-23   1.0773336e-23   8.7419375e-24
   3.3444400e+03   1.3948622e-23   1.0396422e-23   8.6747193e-24
   3.3475200e+03   1.3505488e-23   1.0254389e-23   8.6537371e-24
   3.3506200e+03   1.3030387e-23   1.0104942e-23   8.6317343e-24
   3.3537100e+03   1.3898981e-23   1.0395500e-23   8.6928788e-24
   3.3568100e+03   1.2521335e-23   9.9537093e-24   8.6159400e-24
   3.3599100e+03   1.2585054e-23   9.9792654e-24   8.6268606e-24
   3.3630100e+03   1.2589658e-23   9.9862045e-24   8.6343377e-24
   3.3661200e+03   1.2730192e-23   1.0036129e-23   8.6498016e-24
   3.3692300e+03   1.1778163e-23   9.7468381e-24   8.6029545e-24
   3.3723400e+03   1.1794549e-23   9.7574410e-24   8.6111242e-24
   3.3754600e+03   1.1786354e-23   9.7606371e-24   8.6179716e-24
   3.3785700e+03   1.2152573e-23   9.8778641e-24   8.6455497e-24
   3.3816900e+03   1.2429986e-23   9.9693523e-24   8.6685785e-24
   3.3848200e+03   1.2735319e-23   1.0070765e-23   8.6935649e-24
   3.3879400e+03   1.3386570e-23   1.0285154e-23   8.7398355e-24
   3.3910700e+03   1.3802226e-23   1.0426948e-23   8.7728829e-24
   3.3942100e+03   1.3773289e-23   1.0422754e-23   8.7783133e-24
   3.3973400e+03   1.3600851e-23   1.0371379e-23   8.7747886e-24
   3.4004800e+03   1.3509448e-23   1.0346896e-23   8.7764038e-24
   3.4036200e+03   1.2845139e-23   1.0138723e-23   8.7437149e-24
   3.4067600e+03   1.2456209e-23   1.0022278e-23   8.7284959e-24
   3.4099100e+03   1.2334168e-23   9.9901260e-24   8.7289094e-24
   3.4130600e+03   1.2263192e-23   9.9739255e-24   8.7322611e-24
   3.4162100e+03   1.2180926e-23   9.9543754e-24   8.7350114e-24
   3.4193700e+03   1.2424738e-23   1.0035088e-23   8.7561064e-24
   3.4225300e+03   1.2766562e-23   1.0147386e-23   8.7831071e-24
   3.4256900e+03   1.3110235e-23   1.0261898e-23   8.8106724e-24
   3.4288500e+03   1.3661790e-23   1.0445670e-23   8.8514390e-24
   3.4320200e+03   1.4005496e-23   1.0564268e-23   8.8802170e-24
   3.4351900e+03   1.4092885e-23   1.0598686e-23   8.8930592e-24
   3.4383600e+03   1.4088111e-23   1.0602505e-23   8.9000715e-24
   3.4415400e+03   1.4021695e-23   1.0585908e-23   8.9032173e-24
   3.4447200e+03   1.3915259e-23   1.0556195e-23   8.9038838e-24
   3.4479000e+03   1.3897134e-23   1.0555687e-23   8.9101019e-24
   3.4510900e+03   1.3860037e-23   1.0548975e-23   8.9151665e-24
   3.4542700e+03   1.3595851e-23   1.0468191e-23   8.9062470e-24
   3.4574600e+03   1.3522364e-23   1.0449918e-23   8.9091660e-24
   3.4606600e+03   1.3373310e-23   1.0407450e-23   8.9075887e-24
   3.4638500e+03   1.3317828e-23   1.0395239e-23   8.9116702e-24
   3.4670500e+03   1.3312998e-23   1.0399304e-23   8.9188129e-24
   3.4702600e+03   1.3393671e-23   1.0430786e-23   8.9310944e-24
   3.4734600e+03   1.3321592e-23   1.0413299e-23   8.9342138e-24
   3.4766700e+03   1.3329723e-23   1.0421532e-23   8.9421552e-24
   3.4798800e+03   1.3320398e-23   1.0424187e-23   8.9490569e-24
   3.4831000e+03   1.3384478e-23   1.0450333e-23   8.9603589e-24
